EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,WorkingHours
2.0,3.0,2.0,31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,3,Sales Executive,Married,21410,4.0,20,0,12.0,2,7,7,7,3,4,7.858526327532222
3.0,2.0,2.0,26,No,Travel_Rarely,Sales,17,3,Medical,Female,2,Manager,Married,57690,1.0,19,0,5.0,4,5,4,3,2,3,7.283892235608889
4.0,4.0,2.0,58,Yes,Travel_Rarely,Sales,2,2,Medical,Female,1,Research Scientist,Married,43850,1.0,13,1,40.0,2,40,15,6,2,3,7.093365684961944
4.0,3.0,2.0,19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,Male,1,Manager,Single,53320,1.0,23,1,0.0,2,0,0,0,3,4,8.987822400713888
3.0,4.0,3.0,22,No,Travel_Rarely,Sales,29,4,Technical Degree,Male,1,Sales Executive,Married,46630,0.0,13,1,3.0,1,2,2,1,3,3,6.046729138777223
3.0,1.0,2.0,49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Sales Executive,Married,47240,1.0,11,1,16.0,3,15,5,11,2,3,6.934386434627222
2.0,3.0,3.0,43,No,Travel_Frequently,Sales,2,2,Life Sciences,Male,1,Sales Executive,Single,32110,4.0,13,0,18.0,2,3,1,2,4,3,7.4338900044622225
3.0,4.0,3.0,50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,Male,2,Sales Executive,Single,53770,4.0,14,1,16.0,3,2,2,1,4,3,6.796034136546111
2.0,3.0,3.0,31,Yes,Travel_Rarely,Research & Development,15,1,Medical,Female,2,Sales Executive,Married,40660,3.0,22,0,4.0,2,2,2,2,2,4,8.270986166889722
3.0,3.0,3.0,41,No,Travel_Rarely,Research & Development,17,2,Other,Male,1,Manufacturing Director,Divorced,52080,3.0,11,3,12.0,2,9,0,7,1,3,7.4667358322175
3.0,3.0,3.0,26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,Male,2,Sales Executive,Married,48770,1.0,13,1,8.0,5,8,5,7,4,3,7.598898929049445
2.0,2.0,3.0,36,No,Travel_Rarely,Human Resources,25,1,Human Resources,Male,2,Research Scientist,Divorced,31170,6.0,21,1,7.0,2,3,0,1,4,4,6.444043953591945
1.0,4.0,3.0,51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,Female,1,Manager,Single,15690,2.0,11,0,18.0,2,4,0,3,4,3,6.930098170459445
4.0,3.0,4.0,39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,1,Research Scientist,Married,196580,4.0,13,1,17.0,3,15,5,9,4,3,7.750476349843611
1.0,3.0,3.0,25,No,Travel_Rarely,Sales,29,1,Medical,Female,3,Research Scientist,Married,30690,2.0,14,1,6.0,3,2,2,2,2,3,7.386420124944166
3.0,4.0,1.0,30,No,Travel_Rarely,Research & Development,21,1,Medical,Male,2,Laboratory Technician,Married,104350,0.0,11,0,12.0,5,11,4,7,3,3,9.272661758143611
1.0,1.0,4.0,32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Research Director,Single,41480,7.0,15,0,10.0,0,5,0,4,2,3,7.6795816599730555
3.0,4.0,2.0,45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,Female,2,Healthcare Representative,Single,57680,5.0,23,1,9.0,4,6,0,3,3,4,6.811443551985556
4.0,3.0,3.0,38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Female,2,Research Director,Single,50420,3.0,16,1,19.0,4,3,2,2,3,3,10.290413877733055
1.0,3.0,2.0,30,No,Travel_Rarely,Sales,13,3,Marketing,Female,2,Laboratory Technician,Single,57700,1.0,16,1,5.0,2,5,0,4,4,3,6.3046954484602775
4.0,4.0,4.0,32,No,Travel_Frequently,Sales,2,3,Marketing,Male,3,Laboratory Technician,Divorced,77560,0.0,21,0,9.0,3,8,0,7,3,4,6.296951137884722
4.0,1.0,3.0,30,No,Travel_Rarely,Research & Development,1,3,Medical,Female,3,Sales Executive,Divorced,103060,5.0,13,0,8.0,5,3,2,2,3,3,6.154141008478334
2.0,4.0,3.0,30,No,Travel_Rarely,Sales,9,3,Medical,Male,2,Research Scientist,Single,39360,0.0,11,1,6.0,3,5,1,2,3,3,5.854761267291111
4.0,1.0,2.0,41,No,Travel_Frequently,Sales,10,2,Medical,Female,3,Manufacturing Director,Divorced,79450,4.0,12,1,21.0,6,7,7,7,2,3,7.113221775992778
3.0,1.0,3.0,41,No,Travel_Rarely,Research & Development,10,4,Medical,Male,4,Research Scientist,Married,57430,2.0,12,3,7.0,2,5,1,4,4,3,7.565435073627778
2.0,2.0,3.0,19,No,Travel_Rarely,Research & Development,1,3,Other,Female,5,Manufacturing Director,Single,152020,1.0,18,3,1.0,2,1,0,0,2,3,6.200655957161945
2.0,2.0,3.0,40,No,Travel_Frequently,Research & Development,26,4,Medical,Male,2,Manufacturing Director,Divorced,54400,1.0,12,1,20.0,2,20,2,13,3,3,6.413265283355556
3.0,2.0,3.0,35,No,Travel_Rarely,Sales,8,1,Marketing,Female,3,Laboratory Technician,Married,37600,1.0,14,3,10.0,2,10,0,6,3,3,6.890247657295833
2.0,3.0,1.0,53,No,Travel_Rarely,Sales,14,2,Life Sciences,Female,5,Manufacturing Director,Married,35170,2.0,12,1,13.0,1,7,4,5,2,3,10.149457831325277
2.0,2.0,1.0,45,No,Travel_Rarely,Sales,1,4,Technical Degree,Male,1,Research Scientist,Divorced,25800,8.0,17,3,20.0,3,17,0,15,3,3,6.272572512271111
2.0,4.0,3.0,32,No,Travel_Frequently,Sales,2,2,Life Sciences,Female,1,Manufacturing Director,Single,21660,1.0,19,1,9.0,4,9,3,7,1,3,7.462809013833056
4.0,3.0,3.0,29,No,Non-Travel,Research & Development,10,4,Technical Degree,Male,3,Healthcare Representative,Married,58690,1.0,11,1,10.0,6,10,0,9,4,3,5.778278670236389
2.0,3.0,3.0,51,No,Travel_Rarely,Research & Development,1,3,Other,Female,3,Research Director,Married,80080,2.0,15,1,10.0,4,1,0,0,3,3,7.482317045961389
2.0,2.0,2.0,58,No,Travel_Rarely,Sales,3,3,Marketing,Female,1,Research Scientist,Married,52060,4.0,11,3,9.0,4,1,0,0,1,3,9.868277554663056
3.0,4.0,2.0,40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,Male,4,Laboratory Technician,Married,52950,7.0,18,0,15.0,4,12,2,11,3,3,5.6733757251225
3.0,3.0,3.0,34,No,Travel_Frequently,Sales,24,4,Marketing,Male,2,Manufacturing Director,Married,164130,6.0,16,0,6.0,1,4,1,2,3,3,6.501198125836667
3.0,4.0,3.0,22,No,Travel_Rarely,Research & Development,3,3,Medical,Male,1,Laboratory Technician,Married,132690,1.0,25,1,2.0,2,2,2,2,3,4,7.492792280231945
4.0,2.0,1.0,27,No,Non-Travel,Research & Development,3,3,Medical,Male,1,Healthcare Representative,Divorced,27830,6.0,16,1,6.0,2,2,2,2,4,3,6.022163096831667
3.0,4.0,1.0,28,No,Travel_Rarely,Sales,4,4,Life Sciences,Male,2,Healthcare Representative,Married,54330,1.0,13,1,5.0,4,5,0,2,2,3,6.060496430165
3.0,4.0,1.0,57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Manufacturing Director,Divorced,20130,3.0,14,1,12.0,5,5,1,4,3,3,10.743467202141666
3.0,3.0,2.0,27,No,Non-Travel,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,139660,1.0,19,0,1.0,1,1,0,1,3,3,10.358972556894166
3.0,2.0,3.0,50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,2,Manufacturing Director,Single,43740,3.0,15,1,21.0,5,5,4,4,4,3,5.809675368139167
1.0,3.0,3.0,41,No,Travel_Rarely,Sales,7,4,Marketing,Male,4,Laboratory Technician,Divorced,68420,4.0,12,1,13.0,3,9,1,8,3,3,5.739896251673334
2.0,4.0,3.0,30,No,Travel_Rarely,Human Resources,1,4,Human Resources,Female,1,Manager,Married,174260,2.0,12,1,12.0,0,10,7,4,2,3,6.4374352967425
1.0,4.0,4.0,38,No,Travel_Rarely,Sales,1,1,Medical,Male,2,Laboratory Technician,Single,176030,4.0,16,0,12.0,0,8,0,7,2,3,5.968224007139445
3.0,3.0,3.0,32,No,Travel_Rarely,Research & Development,20,3,Medical,Female,1,Manufacturing Director,Single,45810,3.0,14,1,8.0,3,5,1,4,3,3,6.4605298973672225
3.0,2.0,2.0,27,No,Travel_Rarely,Research & Development,5,4,Medical,Male,2,Healthcare Representative,Married,47350,0.0,13,0,6.0,2,5,1,1,3,3,8.349715528781667
3.0,1.0,4.0,19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,Male,2,Healthcare Representative,Single,41870,0.0,22,1,1.0,4,0,0,0,3,4,6.9371095493083335
4.0,2.0,2.0,36,No,Travel_Frequently,Sales,25,3,Marketing,Female,2,Research Director,Single,55050,4.0,21,2,13.0,3,8,7,2,3,4,6.901268406961111
3.0,1.0,3.0,30,No,Non-Travel,Sales,1,3,Medical,Female,1,Sales Executive,Divorced,54700,1.0,18,1,12.0,2,12,6,10,3,3,6.426185854529167
3.0,1.0,4.0,45,No,Travel_Rarely,Research & Development,24,2,Medical,Male,2,Sales Executive,Divorced,54760,4.0,13,1,9.0,3,5,0,3,3,3,7.603064480142778
3.0,1.0,3.0,56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,4,Manager,Divorced,25870,4.0,12,0,19.0,2,2,2,2,2,3,8.116948906738056
3.0,4.0,4.0,33,No,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Sales Executive,Single,24400,0.0,18,3,4.0,4,3,0,2,3,3,6.299080767514444
2.0,4.0,2.0,19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,Male,2,Sales Executive,Single,159720,1.0,21,0,1.0,2,1,1,0,3,4,6.687001338688056
2.0,1.0,3.0,46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,Female,2,Laboratory Technician,Divorced,153790,1.0,12,0,24.0,1,24,15,7,1,3,6.532518964747778
3.0,4.0,3.0,38,No,Travel_Rarely,Sales,4,4,Life Sciences,Male,1,Manufacturing Director,Single,70820,1.0,14,0,2.0,3,2,2,1,4,3,7.612337126282778
3.0,4.0,3.0,31,No,Travel_Rarely,Sales,2,5,Life Sciences,Male,2,Sales Representative,Married,27280,8.0,11,0,7.0,3,4,0,2,4,3,9.8631659973225
4.0,2.0,3.0,34,No,Travel_Rarely,Sales,9,3,Marketing,Female,2,Manager,Single,53680,2.0,14,1,9.0,2,3,1,2,3,3,6.021955600178333
2.0,2.0,2.0,41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,Male,5,Laboratory Technician,Single,53470,1.0,24,1,4.0,1,4,0,2,3,4,9.95758478357861
3.0,3.0,2.0,50,No,Travel_Rarely,Sales,19,4,Marketing,Male,3,Sales Executive,Married,31950,2.0,11,0,5.0,4,3,0,2,2,3,6.2631046407852775
4.0,1.0,3.0,53,No,Travel_Rarely,Sales,1,2,Life Sciences,Male,1,Manager,Divorced,39890,1.0,13,0,5.0,2,4,1,3,3,3,5.846182507808889
4.0,2.0,3.0,33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,1,Human Resources,Married,33060,1.0,11,3,8.0,6,8,1,6,1,3,7.400925925925834
4.0,3.0,3.0,40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,Female,2,Sales Executive,Married,70050,1.0,20,2,21.0,2,20,9,9,3,4,5.882338241856111
3.0,2.0,3.0,55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,Female,2,Laboratory Technician,Single,26550,8.0,17,0,36.0,0,24,2,15,2,3,5.761794957608055
4.0,3.0,2.0,34,No,Travel_Frequently,Human Resources,7,4,Other,Female,1,Research Scientist,Married,13930,1.0,11,2,10.0,4,10,1,9,4,3,6.199719991075278
4.0,2.0,3.0,51,No,Travel_Rarely,Human Resources,4,2,Human Resources,Male,2,Sales Representative,Single,25700,3.0,18,0,21.0,2,7,1,0,3,3,6.888720437304722
3.0,3.0,3.0,52,No,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Sales Representative,Married,35370,0.0,11,1,34.0,3,33,11,9,3,3,5.769707719767778
4.0,2.0,2.0,27,No,Travel_Rarely,Sales,15,3,Marketing,Male,1,Research Scientist,Single,39860,1.0,12,2,7.0,3,7,0,3,3,3,7.134955377063611
2.0,3.0,3.0,35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Research Director,Married,108830,3.0,12,0,8.0,3,1,0,1,4,3,8.633544176706666
4.0,4.0,4.0,43,No,Non-Travel,Research & Development,6,2,Medical,Male,1,Healthcare Representative,Divorced,20280,4.0,20,1,7.0,2,5,2,2,2,4,7.659798081213611
1.0,4.0,3.0,45,No,Non-Travel,Research & Development,9,2,Medical,Female,1,Sales Executive,Married,95250,9.0,19,0,22.0,3,20,11,8,3,3,5.659800312360278
2.0,1.0,3.0,37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,1,Research Scientist,Married,29290,1.0,12,0,8.0,2,8,1,7,1,3,9.680381526104167
2.0,2.0,3.0,35,No,Travel_Frequently,Research & Development,1,3,Other,Male,2,Research Director,Single,22750,5.0,13,0,10.0,2,6,1,2,4,3,5.603549754573611
3.0,3.0,3.0,42,No,Non-Travel,Research & Development,1,1,Technical Degree,Male,2,Sales Executive,Divorced,78790,2.0,11,1,11.0,2,5,0,2,3,3,5.862257920571111
4.0,3.0,3.0,38,No,Travel_Rarely,Sales,8,2,Marketing,Male,5,Research Scientist,Married,49300,9.0,14,0,14.0,0,1,0,0,3,3,5.7109348505130555
4.0,4.0,1.0,38,No,Travel_Rarely,Human Resources,25,1,Human Resources,Female,1,Manufacturing Director,Married,78470,3.0,14,1,9.0,3,7,1,7,4,3,6.971973449352777
3.0,1.0,3.0,27,No,Travel_Frequently,Research & Development,13,4,Medical,Male,1,Manager,Married,44010,5.0,13,0,6.0,4,2,2,0,2,3,6.046319723337778
4.0,4.0,3.0,49,No,Non-Travel,Research & Development,23,1,Other,Female,2,Sales Executive,Divorced,92410,1.0,19,1,7.0,5,7,1,7,3,3,9.47783132530111
4.0,3.0,4.0,34,No,Travel_Frequently,Research & Development,7,2,Medical,Male,4,Sales Representative,Divorced,29740,1.0,23,0,5.0,2,5,2,0,3,4,9.79372266845139
3.0,4.0,4.0,40,No,Travel_Rarely,Research & Development,23,3,Medical,Female,1,Laboratory Technician,Married,45020,8.0,12,2,15.0,0,7,3,7,2,3,9.899479027219723
2.0,1.0,3.0,38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,Female,3,Research Scientist,Married,107480,7.0,15,0,17.0,3,1,0,0,3,3,7.899023873270833
2.0,4.0,2.0,29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,Female,2,Research Scientist,Married,15550,1.0,19,2,10.0,2,10,1,9,3,3,6.517575858991389
4.0,2.0,2.0,22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,4,Healthcare Representative,Divorced,129360,1.0,11,2,4.0,3,4,2,2,3,3,8.219972110664722
2.0,4.0,3.0,36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,2,Laboratory Technician,Single,23050,1.0,17,0,8.0,3,8,1,7,3,3,6.958528558678889
4.0,4.0,1.0,40,No,Non-Travel,Research & Development,28,2,Life Sciences,Male,1,Manufacturing Director,Married,167040,9.0,22,0,5.0,2,3,0,2,4,4,5.529138777331389
4.0,1.0,3.0,46,No,Travel_Rarely,Research & Development,25,1,Medical,Male,5,Research Scientist,Divorced,34330,7.0,18,0,17.0,3,4,0,3,3,3,5.504354082998611
4.0,4.0,2.0,32,Yes,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Healthcare Representative,Married,34770,1.0,11,0,14.0,2,14,9,8,4,3,7.4074319500222225
3.0,3.0,3.0,30,No,Non-Travel,Research & Development,17,4,Life Sciences,Male,2,Healthcare Representative,Single,64300,1.0,12,1,12.0,2,11,5,8,2,3,7.60047188755
4.0,3.0,3.0,27,No,Travel_Frequently,Research & Development,18,2,Medical,Female,1,Laboratory Technician,Single,65160,1.0,19,1,7.0,4,7,0,7,3,3,5.650391566265
2.0,2.0,1.0,51,No,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Manufacturing Director,Married,39070,5.0,13,0,16.0,2,10,4,7,3,3,6.3796184738955555
4.0,1.0,3.0,30,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,2,Research Scientist,Single,55620,5.0,13,0,8.0,3,5,0,4,2,3,7.874956492636945
4.0,4.0,3.0,41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Human Resources,Single,68830,3.0,19,2,16.0,3,1,0,0,2,3,8.469769076305
3.0,1.0,2.0,30,Yes,Travel_Frequently,Sales,3,2,Medical,Male,2,Healthcare Representative,Single,28620,5.0,14,0,9.0,2,6,0,1,2,3,6.529568273092222
3.0,3.0,2.0,29,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,49780,0.0,13,0,7.0,3,6,1,5,2,3,7.503869924140833
4.0,4.0,3.0,45,No,Non-Travel,Research & Development,2,3,Medical,Female,2,Research Scientist,Single,103680,6.0,12,2,23.0,2,19,12,8,3,3,6.063931280678055
4.0,1.0,3.0,54,No,Travel_Rarely,Sales,8,2,Marketing,Female,2,Laboratory Technician,Married,61340,2.0,19,0,16.0,2,6,0,5,2,3,5.957948460508611
4.0,2.0,4.0,36,No,Travel_Rarely,Research & Development,16,4,Life Sciences,Male,1,Healthcare Representative,Single,67350,8.0,25,2,16.0,3,13,3,7,2,4,7.465451807228889
3.0,2.0,3.0,33,No,Travel_Rarely,Sales,9,1,Other,Female,3,Sales Executive,Married,32950,6.0,22,2,7.0,2,3,1,1,3,4,7.283348951360833
2.0,4.0,3.0,37,No,Travel_Frequently,Sales,2,4,Life Sciences,Male,2,Laboratory Technician,Divorced,52380,1.0,15,1,10.0,5,10,0,7,3,3,9.76839245872361
1.0,3.0,2.0,38,No,Travel_Rarely,Research & Development,1,2,Medical,Male,4,Laboratory Technician,Divorced,64720,0.0,12,0,17.0,4,16,5,13,3,3,6.442016956715555
3.0,3.0,3.0,31,No,Non-Travel,Sales,4,1,Medical,Female,3,Research Scientist,Married,96100,0.0,11,1,6.0,2,5,1,4,2,3,5.849622936189166
3.0,4.0,3.0,59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,3,Manager,Married,198330,3.0,13,0,7.0,2,1,0,0,3,3,5.959581659973056
1.0,4.0,3.0,37,No,Travel_Frequently,Sales,2,3,Marketing,Female,2,Laboratory Technician,Divorced,97560,4.0,19,0,13.0,2,9,5,8,3,3,6.757469879518055
2.0,4.0,3.0,29,No,Travel_Frequently,Sales,15,4,Medical,Female,1,Sales Executive,Married,49680,1.0,19,3,11.0,4,11,4,1,3,3,6.037872601516945
3.0,3.0,4.0,35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,Female,1,Sales Executive,Single,21450,1.0,13,0,10.0,6,10,0,8,2,3,5.826133422579167
3.0,4.0,2.0,29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,Female,1,Research Scientist,Single,21800,1.0,21,0,4.0,2,4,0,1,3,4,8.018044399821388
3.0,4.0,2.0,52,No,Travel_Rarely,Research & Development,1,2,Medical,Female,4,Manager,Single,83460,7.0,14,0,6.0,5,2,2,2,3,3,7.1089502454261115
3.0,4.0,3.0,42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Female,2,Sales Executive,Married,34450,1.0,11,2,22.0,2,22,11,15,3,3,5.985454038375556
2.0,3.0,2.0,59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,Male,1,Healthcare Representative,Married,27600,8.0,11,0,7.0,3,2,2,2,4,3,6.234104194555833
4.0,4.0,2.0,50,No,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,2,Sales Executive,Divorced,62940,3.0,23,1,32.0,2,7,0,6,4,4,7.178593261936389
3.0,4.0,1.0,33,Yes,Travel_Rarely,Sales,11,4,Marketing,Male,1,Research Scientist,Married,71400,5.0,21,0,8.0,2,5,0,4,2,4,10.098014279339445
4.0,4.0,3.0,43,No,Travel_Rarely,Sales,1,3,Marketing,Female,2,Manufacturing Director,Married,29320,5.0,24,0,22.0,3,17,1,9,3,4,8.653307675145
1.0,1.0,4.0,33,Yes,Travel_Rarely,Sales,1,3,Life Sciences,Male,2,Manager,Married,51470,7.0,11,0,13.0,2,9,1,7,3,3,6.84250334672
1.0,3.0,4.0,52,No,Non-Travel,Research & Development,2,3,Technical Degree,Male,1,Sales Executive,Single,45070,1.0,14,0,33.0,3,33,15,12,2,3,8.339228023203889
3.0,2.0,3.0,32,No,Travel_Rarely,Human Resources,13,4,Life Sciences,Female,3,Manufacturing Director,Married,85640,2.0,16,1,6.0,2,4,1,2,2,3,7.864447791164444
4.0,3.0,1.0,32,Yes,Travel_Rarely,Sales,23,1,Life Sciences,Male,3,Healthcare Representative,Single,24680,0.0,11,0,4.0,2,3,1,2,3,3,9.827349397590277
3.0,3.0,3.0,39,No,Travel_Rarely,Sales,26,4,Life Sciences,Male,2,Research Director,Divorced,81610,7.0,12,1,7.0,2,3,1,2,4,3,6.039698795180556
3.0,4.0,3.0,32,No,Non-Travel,Sales,2,4,Marketing,Male,4,Research Scientist,Married,21090,0.0,13,1,4.0,3,3,2,2,2,3,6.011289602855833
3.0,1.0,2.0,41,No,Travel_Rarely,Sales,29,3,Life Sciences,Female,2,Laboratory Technician,Divorced,52940,2.0,15,0,17.0,3,1,0,0,2,3,5.967138554216667
1.0,4.0,3.0,40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,27180,1.0,14,1,9.0,4,9,4,7,2,3,7.191469210173889
3.0,4.0,3.0,45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,Female,2,Sales Representative,Married,58110,0.0,14,0,25.0,4,24,1,7,2,3,6.522910531012778
2.0,3.0,3.0,31,No,Travel_Frequently,Research & Development,7,4,Medical,Male,1,Research Scientist,Divorced,24370,9.0,14,1,9.0,3,2,2,2,4,3,6.931892012494167
3.0,4.0,2.0,33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Sales Executive,Married,27660,1.0,12,1,2.0,2,2,0,2,3,3,6.213535252119445
4.0,1.0,3.0,34,No,Travel_Rarely,Research & Development,26,3,Other,Female,1,Sales Executive,Married,190380,6.0,13,0,13.0,3,11,5,9,2,3,6.070282240071389
3.0,1.0,2.0,37,No,Travel_Rarely,Research & Development,22,5,Medical,Female,2,Manufacturing Director,Married,30550,2.0,14,3,17.0,3,3,0,2,3,3,7.108107987505556
1.0,3.0,3.0,45,No,Travel_Frequently,Sales,21,1,Marketing,Male,3,Research Scientist,Married,22890,4.0,13,0,9.0,3,3,0,2,2,3,7.334724453368889
1.0,3.0,3.0,37,Yes,Travel_Frequently,Sales,2,3,Marketing,Male,1,Laboratory Technician,Divorced,40010,6.0,11,1,17.0,2,1,0,0,3,3,6.605956046407778
3.0,3.0,3.0,39,No,Travel_Frequently,Research & Development,22,3,Medical,Female,1,Manufacturing Director,Single,129650,0.0,19,1,20.0,2,19,11,8,3,3,6.884039491298333
3.0,4.0,3.0,29,No,Travel_Rarely,Sales,4,3,Other,Female,2,Human Resources,Single,35390,1.0,18,0,6.0,2,6,1,5,2,3,7.005754127621389
4.0,1.0,3.0,42,No,Travel_Rarely,Research & Development,5,4,Medical,Female,1,Research Scientist,Single,60290,3.0,17,1,10.0,5,3,0,2,3,3,8.247077197679445
4.0,4.0,3.0,29,No,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,26790,2.0,15,0,10.0,2,3,0,2,2,3,5.781059794734444
1.0,3.0,3.0,25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,Male,2,Sales Executive,Married,37020,0.0,20,0,5.0,4,4,1,2,3,4,7.510954930834444
4.0,3.0,3.0,42,No,Travel_Rarely,Sales,18,2,Medical,Male,1,Laboratory Technician,Divorced,23980,0.0,14,1,10.0,2,9,7,8,2,3,9.400914770191667
1.0,3.0,3.0,40,No,Travel_Rarely,Research & Development,28,3,Medical,Male,2,Laboratory Technician,Divorced,54680,0.0,12,0,22.0,6,21,3,9,4,3,6.442976349843611
3.0,4.0,3.0,51,No,Travel_Rarely,Sales,6,2,Life Sciences,Female,1,Healthcare Representative,Married,131160,1.0,11,0,1.0,6,1,0,0,3,3,6.933309906291667
3.0,2.0,4.0,31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,Female,1,Research Scientist,Single,41890,0.0,23,1,6.0,3,5,1,4,2,4,7.104441097724167
2.0,2.0,1.0,32,No,Travel_Frequently,Research & Development,17,4,Other,Male,4,Sales Executive,Married,193280,1.0,15,3,5.0,2,5,0,3,3,3,6.7630667112894445
4.0,4.0,3.0,38,No,Non-Travel,Research & Development,2,5,Life Sciences,Male,3,Human Resources,Married,83210,3.0,11,3,13.0,5,8,7,5,2,3,6.683305443998056
4.0,1.0,3.0,32,No,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Sales Executive,Single,23420,4.0,12,2,9.0,2,6,0,4,3,3,7.365265506470278
3.0,2.0,2.0,46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,4,Research Director,Married,40710,3.0,13,0,28.0,5,7,7,7,3,3,10.082624944221111
3.0,3.0,1.0,28,Yes,Travel_Rarely,Research & Development,11,2,Medical,Male,2,Sales Executive,Single,58130,2.0,20,1,5.0,2,0,0,0,3,4,6.326800535475
1.0,2.0,3.0,29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,Male,2,Sales Executive,Married,31430,2.0,22,3,10.0,2,0,0,0,3,4,6.393979250334445
2.0,4.0,3.0,31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Laboratory Technician,Married,20440,0.0,21,0,10.0,2,9,7,8,3,4,6.606155734047222
2.0,1.0,3.0,25,No,Non-Travel,Research & Development,7,4,Medical,Female,4,Laboratory Technician,Divorced,134640,1.0,13,1,6.0,2,6,1,5,3,3,6.670332440874445
3.0,4.0,3.0,45,No,Travel_Rarely,Research & Development,17,2,Medical,Male,2,Laboratory Technician,Married,79910,0.0,13,2,21.0,2,20,4,10,2,3,7.757408522980556
4.0,4.0,3.0,36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,Male,1,Laboratory Technician,Married,33770,0.0,12,2,16.0,2,15,10,11,3,3,6.620523203926667
4.0,1.0,3.0,55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,Female,1,Sales Executive,Single,55380,0.0,17,0,37.0,2,36,4,13,3,3,8.99700245426139
1.0,2.0,2.0,47,Yes,Non-Travel,Research & Development,1,1,Medical,Male,1,Research Scientist,Married,57620,1.0,11,2,10.0,4,10,9,9,2,3,9.180586791610834
